level,game_object_id,transform_id,name,path,active_self,layer,components,component_ids,keyword_match
level74,849,3022,Cylinder (21),CenterGoal Red/Visuals/Cylinder (21),True,0,Transform;MeshFilter;MeshRenderer,3022;4845;4248,True
level74,850,2005,Cylinder (40),BigGate (1)/Visuals/Cylinder (40),True,0,Transform;MeshFilter;MeshRenderer,2005;5571;3398,False
level74,851,2014,Pipe (1),Wharehouse Red/PlayerStation/Visuals/Pipe (1),True,0,Transform;MeshRenderer;MeshFilter;MeshCollider,2014;3404;4698;5749,False
level74,852,2492,Cube (1),MovingGate Blue/Base/Visuals/Cube (1),True,0,Transform;MeshRenderer;MeshFilter,2492;3405;5574,False
level74,853,2321,Cube,BigGate/Visuals/Cube,True,0,Transform;MeshRenderer;MeshFilter,2321;3430;4568,False
level74,854,2638,Cylinder (10),BigGate (1)/Visuals/Cylinder (10),True,0,Transform;MeshFilter;MeshRenderer,2638;4859;3338,False
level74,855,2998,Plane,Wharehouse Red/PlayerStation/Visuals/VisionTag (1)/Plane,True,0,Transform;MeshFilter;MeshRenderer,2998;4753;4209,False
level74,856,2262,ChampsLights,Champs/ChampsLights,True,0,Transform,2262,False
level74,857,2088,Line032,Champs/Stadium/stadium2/Line032,True,0,Transform;MeshFilter;MeshRenderer,2088;5054;3716,False
level74,858,2471,Cube (2),MovingGate Red/Arm/Visuals/Cube (2),True,0,Transform;MeshFilter;MeshRenderer,2471;5169;3685,False
level74,859,2004,RectRounded,Depot (1)/Visuals/RectRounded,True,0,Transform;MeshRenderer;MeshFilter,2004;4108;5401,False
level74,860,2254,VisionTag (2),CenterGoal Red/Visuals/VisionTag (2),True,0,Transform,2254,True
level74,861,3048,Cube (3),HangRed/Physics/Cube (3),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,3048;5440;3823;5904,False
level74,862,2291,Visuals,Wharehouse Blue/Lever/Visuals,True,0,Transform,2291,False
level74,863,2437,Cube,BigGate/Visuals/Cube,True,0,Transform;MeshFilter;MeshRenderer,2437;4970;3602,False
level74,864,2297,Cylinder (1),CenterGoal Red/Visuals/Cylinder (1),True,0,Transform;MeshRenderer;MeshFilter,2297;3582;5680,True
level74,865,2170,Torus,PlayerStations (2)/Visuals/HandleBar (3)/Torus,True,0,Transform;MeshRenderer;MeshFilter,2170;4167;5529,False
level74,866,2171,Torus,PlayerStations (3)/Visuals/HandleBar (3)/Torus,True,0,Transform;MeshRenderer;MeshFilter,2171;4166;5530,False
level74,867,2347,Physics,BigGate (1)/Physics,True,0,Transform,2347,False
level74,868,2122,MarkBall,CenterGoal Red/Physics/MarkBall,True,0,Transform;Rigidbody;MonoBehaviour,2122;5728;6090,True
level74,869,1993,Cylinder (1),HangBlue/Physics/Cylinder (1),True,0,Transform;MeshFilter;MeshRenderer;CapsuleCollider,1993;5063;3433;5984,False
level74,870,2401,Cube,Wharehouse Blue/PlayerStation/Physics/Cube,True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2401;4761;4385;5802,False
level74,871,2605,Ramp (1),Ramp (1),True,0,Transform,2605,True
level74,872,2607,Ramp (2),Ramp (2),True,0,Transform,2607,True
level74,873,2606,Ramp (3),Ramp (3),True,0,Transform,2606,True
level74,874,1987,Cylinder (14),CenterGoal Blue/Visuals/Cylinder (14),True,0,Transform;MeshFilter;MeshRenderer,1987;5140;4427,True
level74,875,2923,VisionTag (7),CenterGoal Blue/Visuals/VisionTag (7),True,0,Transform,2923,True
level74,876,2168,Cube (1),BigGate (1)/Visuals/Cube (1),True,0,Transform;MeshRenderer;MeshFilter,2168;4344;5684,False
level74,877,2611,Cube (3),Wharehouse Blue/PlayerStation/Visuals/Cube (3),True,0,Transform;MeshFilter;MeshRenderer,2611;5154;3915,False
level74,878,2662,Cylinder (12),CenterGoal Red/Visuals/Cylinder (12),True,0,Transform;MeshFilter;MeshRenderer,2662;4856;4378,True
level74,879,2304,Cylinder (32),MovingGate Blue/Base/Visuals/Cylinder (32),True,0,Transform;MeshFilter;MeshRenderer,2304;4837;4355,False
level74,880,1913,Cube (10),CenterGoal Red/Visuals/Cube (10),True,0,Transform;MeshFilter;MeshRenderer,1913;5689;3441,True
level74,881,2350,CenterGoal Red,CenterGoal Red,True,0,Transform,2350,True
level74,882,2623,Cube (10),MovingGate Red/Arm/Physics/Cube (10),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2623;5428;3529;5867,False
level74,883,2522,Plane (4),Wharehouse Blue/PlayerStation/Visuals/VisionTag (1)/Plane (4),True,0,Transform;MeshFilter;MeshRenderer,2522;4673;3499,False
level74,884,2288,Cylinder (2),BigGate/Visuals/Cylinder (2),True,0,Transform;MeshFilter;MeshRenderer,2288;5639;3418,False
level74,885,2979,Pipe (1),Wharehouse Blue/PlayerStation/Visuals/Pipe (1),True,0,Transform;MeshRenderer;MeshFilter;MeshCollider,2979;4333;5541;5758,False
level74,886,2962,Box162,Champs/Stadium/stadium2/Box162,True,0,Transform;MeshFilter;MeshRenderer,2962;4585;3757,False
level74,887,2099,Cube,CenterGoal Blue/Visuals/Cube,False,0,Transform;MeshRenderer;MeshFilter,2099;3827;5181,True
level74,888,3036,RectRounded (1),Depot (1)/Visuals/RectRounded (1),True,0,Transform;MeshRenderer;MeshFilter,3036;3911;5392,False
level74,889,1970,walkway3,Champs/Stadium/stadium2/walkway3,True,0,Transform;MeshFilter;MeshRenderer,1970;5055;3831,False
level74,890,1961,Plane,Wharehouse Blue/PlayerStation/Visuals/VisionTag (1)/Plane,True,0,Transform;MeshFilter;MeshRenderer,1961;5472;3487,False
level74,891,2807,Cube (3),CenterGoal Blue/Physics/Cube (3),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2807;5641;3366;5851,True
level74,892,2325,Cube (18),CenterGoal Red/Visuals/Cube (18),True,0,Transform;MeshFilter;MeshRenderer,2325;5162;3605,True
level74,893,1888,Cube,Wharehouse Blue/Detector/Physics/Cube,True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,1888;5004;3390;5864,False
level74,894,2588,Plane (2),CenterGoal Red/Visuals/VisionTag (1)/Plane (2),True,0,Transform;MeshFilter;MeshRenderer,2588;5457;3754,True
level74,895,3125,Cylinder (16),BigGate (1)/Visuals/Cylinder (16),True,0,Transform;MeshFilter;MeshRenderer,3125;5230;3458,False
level74,896,2447,Area Light (5),CenterGoal Red/Visuals/Lights/Lit/Area Light (5),True,0,Transform;Light;MonoBehaviour,2447;5954;6106,True
level74,897,1924,Plane,CenterGoal Red/Visuals/VisionTag (1)/Plane,True,0,Transform;MeshFilter;MeshRenderer,1924;5706;3976,True
level74,898,2929,Cylinder (5),CenterGoal Red/Visuals/Cylinder (5),True,0,Transform;MeshFilter;MeshRenderer,2929;5576;4001,True
level74,899,2221,lside,CenterGoal Red/Visuals/lside,True,0,Transform,2221,True
level74,900,3082,Box193,Champs/Stadium/stadium2/Box193,True,0,Transform;MeshFilter;MeshRenderer,3082;5268;3543,False
level74,901,3105,Area Light (7),CenterGoal Red/Visuals/Lights/Lit/Area Light (7),True,0,Transform;Light;MonoBehaviour,3105;5968;6087,True
level74,902,2162,Cylinder (40),MovingGate Blue/Base/Visuals/Cylinder (40),True,0,Transform;MeshFilter;MeshRenderer,2162;5121;4243,False
level74,903,2783,Cylinder (2),CenterGoal Blue/Visuals/Cylinder (2),True,0,Transform;MeshFilter;MeshRenderer,2783;5247;3277,True
level74,904,2028,sideplate,MovingGate Blue/Base/Visuals/sideplate,True,0,Transform;MeshRenderer;MeshFilter,2028;3349;4790,False
level74,905,2938,BigGate (1),BigGate (1),True,0,Transform,2938,False
level74,906,2615,Visuals,Wharehouse Red/Lever/Visuals,True,0,Transform,2615,False
level74,907,2664,Cube (22),CenterGoal Red/Visuals/Cube (22),True,0,Transform;MeshFilter;MeshRenderer,2664;5005;3434,True
level74,908,2269,Cube (3),Wharehouse Red/PlayerStation/Visuals/Cube (3),True,0,Transform;MeshFilter;MeshRenderer,2269;5016;3756,False
level74,909,2667,Plane (4),BigGate/Visuals/VisionTag (3)/Plane (4),True,0,Transform;MeshFilter;MeshRenderer,2667;5400;3811,False
level74,910,1833,Cylinder (8),BigGate/Visuals/Cylinder (8),True,0,Transform;MeshFilter;MeshRenderer,1833;5669;3802,False
level74,911,2857,Cylinder (39),BigGate/Visuals/Cylinder (39),True,0,Transform;MeshFilter;MeshRenderer,2857;5260;4415,False
level74,912,2215,Cylinder (34),MovingGate Red/Base/Visuals/Cylinder (34),True,0,Transform;MeshFilter;MeshRenderer,2215;5712;3326,False
level74,913,2663,Cube,BigGate/Visuals/Cube,True,0,Transform;MeshFilter;MeshRenderer,2663;5488;4013,False
level74,914,2642,Cylinder (43),MovingGate Red/Base/Visuals/Cylinder (43),True,0,Transform;MeshFilter;MeshRenderer,2642;4558;3768,False
level74,915,2324,Area Light (4),CenterGoal Blue/Visuals/Lights/Lit/Area Light (4),True,0,Transform;Light;MonoBehaviour,2324;5958;6091,True
level74,916,2506,Cube,Wharehouse Red/PlayerStation/Physics/Cube,True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2506;5495;3310;5912,False
level74,917,2455,Plane (2),MovingGate Blue/Arm/Visuals/VisionTag (2)/Plane (2),True,0,Transform;MeshFilter;MeshRenderer,2455;5240;4008,False
level74,918,2905,Cube,BigGate (1)/Visuals/Cube,True,0,Transform;MeshRenderer;MeshFilter,2905;3956;5044,False
level74,919,2368,Lit,CenterGoal Red/Visuals/Lights/Lit,True,0,Transform;Animator,2368;5938,True
level74,920,2591,Cylinder (21),MovingGate Red/Base/Visuals/Cylinder (21),True,0,Transform;MeshFilter;MeshRenderer,2591;5608;3700,False
level74,921,2484,Cube,CenterGoal Blue/Visuals/rside/Cube,True,0,Transform;MeshRenderer;MeshFilter,2484;4223;4675,True
level74,922,2418,Plane (4),Wharehouse Red/PlayerStation/Visuals/VisionTag (1)/Plane (4),True,0,Transform;MeshFilter;MeshRenderer,2418;5603;4211,False
level74,923,2335,RlightUnlit (7),CenterGoal Blue/Visuals/Lights/Unlit/RlightUnlit (7),True,0,Transform;MeshRenderer;MeshFilter,2335;3343;5017,True
level74,924,2697,Cube (5),HangBlue/Physics/Cube (5),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2697;5143;3278;5803,False
level74,925,2511,Cylinder (46),MovingGate Blue/Base/Visuals/Cylinder (46),True,0,Transform;MeshFilter;MeshRenderer,2511;5405;3927,False
level74,926,2592,Cube (9),CenterGoal Red/Physics/Cube (9),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2592;4571;3951;5842,True
level74,927,2523,Cylinder (10),MovingGate Red/Base/Visuals/Cylinder (10),True,0,Transform;MeshFilter;MeshRenderer,2523;4759;4011,False
level74,928,1969,Cube (3),HangBlue/Physics/Cube (3),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,1969;4747;3880;5799,False
level74,929,2306,Spot Light (1),Champs/Stadium/Spot Light (1),True,0,Transform;Light;MonoBehaviour;MonoBehaviour,2306;5956;6064;6104,False
level74,930,2477,Cube (6),BigGate/Visuals/Cube (6),True,0,Transform;MeshFilter;MeshRenderer,2477;5128;3330,False
level74,931,2213,Cylinder (1),MovingGate Red/Base/Visuals/Cylinder (1),True,0,Transform;MeshFilter;MeshRenderer,2213;4567;3638,False
level74,932,2145,Cylinder (6),MovingGate Blue/Base/Visuals/Cylinder (6),True,0,Transform;MeshFilter;MeshRenderer,2145;4829;3552,False
level74,933,2908,Box171,Champs/Stadium/stadium2/Box171,True,0,Transform;MeshFilter;MeshRenderer,2908;5464;3286,False
level74,934,2128,Cube,Ramp (1)/Visuals/Cube,True,0,Transform;MeshRenderer;MeshFilter,2128;3339;5125,True
level74,935,2127,Cube,Ramp (3)/Visuals/Cube,True,0,Transform;MeshRenderer;MeshFilter,2127;3341;5124,True
level74,936,2126,Cube,Ramp (2)/Visuals/Cube,True,0,Transform;MeshRenderer;MeshFilter,2126;3340;5123,True
level74,937,2236,Cylinder (17),CenterGoal Red/Visuals/Cylinder (17),True,0,Transform;MeshFilter;MeshRenderer,2236;4975;3874,True
level74,938,2629,Cylinder (1),MovingGate Blue/Arm/Visuals/Cylinder (1),True,0,Transform;MeshRenderer;MeshFilter,2629;4158;4581,False
level74,939,1971,Plane (3),CenterGoal Red/Visuals/VisionTag (3)/Plane (3),True,0,Transform;MeshFilter;MeshRenderer,1971;4672;3791,True
level74,940,2050,Plane (1),CenterGoal Red/Visuals/VisionTag (5)/Plane (1),True,0,Transform;MeshFilter;MeshRenderer,2050;5024;3335,True
level74,941,2457,RlightLit,CenterGoal Red/Visuals/Lights/Lit/RlightLit,True,0,Transform;MeshRenderer;MeshFilter,2457;4277;5048,True
level74,942,2003,Fuel (5),Wharehouse Blue/Reload/Locations/Fuel (5),True,0,Transform;Rigidbody;SphereCollider;MeshFilter;MeshRenderer;MonoBehaviour,2003;5729;5975;4879;3710;6066,True
level74,943,2298,Funnel,CenterGoal Red/Visuals/Funnel,True,0,Transform,2298,True
level74,944,2428,Cube,CenterGoal Blue/Physics/funnel/Cube,True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2428;4832;3778;5876,True
level74,945,2174,Cube (21),CenterGoal Blue/Visuals/Cube (21),True,0,Transform;MeshFilter;MeshRenderer,2174;4600;4421,True
level74,946,1955,Plane,CenterGoal Blue/Visuals/VisionTag (5)/Plane,True,0,Transform;MeshFilter;MeshRenderer,1955;5434;3844,True
level74,947,2670,Cylinder (30),BigGate/Visuals/Cylinder (30),True,0,Transform;MeshFilter;MeshRenderer,2670;4955;3941,False
level74,948,2420,Cylinder (33),MovingGate Blue/Base/Visuals/Cylinder (33),True,0,Transform;MeshFilter;MeshRenderer,2420;5119;3289,False
level74,949,2008,Plane (2),CenterGoal Red/Visuals/VisionTag (6)/Plane (2),True,0,Transform;MeshFilter;MeshRenderer,2008;5427;3934,True
level74,950,2475,Cylinder (38),MovingGate Red/Base/Visuals/Cylinder (38),True,0,Transform;MeshFilter;MeshRenderer,2475;4770;3861,False
level74,951,1895,Cylinder (31),MovingGate Blue/Base/Visuals/Cylinder (31),True,0,Transform;MeshFilter;MeshRenderer,1895;4686;4401,False
level74,952,2996,Cube (40),CenterGoal Red/Visuals/Cube (42)/Cube (40),True,0,Transform;MeshRenderer;MeshFilter,2996;3646;4989,True
level74,953,2290,Cube (38),CenterGoal Blue/Visuals/Cube (38),False,0,Transform;MeshRenderer;MeshFilter,2290;3449;4696,True
level74,954,2432,Cube (23),CenterGoal Red/Visuals/Cube (23),True,0,Transform;MeshFilter;MeshRenderer,2432;4618;4226,True
level74,955,2619,Cube (6),Wharehouse Blue/PlayerStation/Physics/Cube (6),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2619;4868;4202;5840,False
level74,956,3078,Wharehouse Blue,Wharehouse Blue,True,0,Transform,3078,False
level74,957,2535,Arch,Wharehouse Blue/PlayerStation/Visuals/Arch,True,0,Transform;MeshRenderer;MeshFilter,2535;3562;5620,False
level74,958,2576,Physics,CenterGoal Blue/Physics/MarkBall/Physics,True,0,Transform,2576,True
level74,959,2555,Box168,Champs/Stadium/stadium2/Box168,True,0,Transform;MeshFilter;MeshRenderer,2555;5227;3503,False
level74,960,2779,Cube (15),CenterGoal Blue/Visuals/Cube (15),True,0,Transform;MeshFilter;MeshRenderer,2779;5153;4153,True
level74,961,2896,Object010,Champs/Stadium/stadium2/Object010,True,0,Transform;MeshFilter;MeshRenderer,2896;4988;4177,False
level74,962,2000,net (1),CenterGoal Red/Physics/net (1),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2000;4825;4350;5841,True
level74,963,2439,Cube (9),CenterGoal Red/Visuals/Cube (9),True,0,Transform;MeshFilter;MeshRenderer,2439;4724;4297,True
level74,964,2918,Cylinder (1),HangRed/Physics/Cylinder (1),True,0,Transform;MeshFilter;MeshRenderer;CapsuleCollider,2918;5002;4251;5987,False
level74,965,2504,Cube (5),MovingGate Red/Base/Visuals/Cube (5),True,0,Transform;MeshRenderer;MeshFilter,2504;4034;5695,False
level74,966,2416,Cylinder (23),MovingGate Red/Base/Visuals/Cylinder (23),True,0,Transform;MeshFilter;MeshRenderer,2416;4599;3481,False
level74,967,2780,Cube (9),Wharehouse Red/PlayerStation/Physics/Cube (9),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2780;5563;3693;5779,False
level74,968,2270,Cube (19),CenterGoal Blue/Physics/Cube (19),False,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2270;5257;3478;5879,True
level74,969,2831,Physics,HangBlue/Physics,True,0,Transform,2831,False
level74,970,2928,Cylinder (22),CenterGoal Red/Visuals/Cylinder (22),True,0,Transform;MeshFilter;MeshRenderer,2928;5575;3584,True
level74,971,1947,side2,HangRed/Visuals/side2,True,0,Transform,1947,False
level74,972,2582,Pipe (2),HangBlue/Visuals/Pipe (2),True,0,Transform;MeshRenderer;MeshFilter,2582;3886;4594,False
level74,973,2696,RlightLit (4),CenterGoal Blue/Visuals/Lights/Lit/RlightLit (4),True,0,Transform;MeshRenderer;MeshFilter,2696;3701;4880,True
level74,974,3079,Cube,MovingGate Blue/Base/Visuals/Cube,True,0,Transform;MeshRenderer;MeshFilter,3079;3853;5476,False
level74,975,2613,Line031,Champs/Stadium/stadium2/Line031,True,0,Transform;MeshFilter;MeshRenderer,2613;5611;3594,False
level74,976,2355,Cylinder (26),BigGate/Visuals/Cylinder (26),True,0,Transform;MeshFilter;MeshRenderer,2355;5228;4375,False
level74,977,2981,Plane (1),BigGate/Visuals/VisionTag (3)/Plane (1),True,0,Transform;MeshFilter;MeshRenderer,2981;5223;4393,False
level74,978,3130,Cube (7),CenterGoal Blue/Physics/Cube (7),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,3130;5631;4377;5931,True
level74,979,2465,Cube (3),MovingGate Blue/Base/Physics/Cube (3),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2465;5537;3281;5886,False
level74,980,2824,Cube (13),CenterGoal Blue/Visuals/Cube (13),True,0,Transform;MeshFilter;MeshRenderer,2824;4751;3323,True
level74,981,2264,Plane,CenterGoal Red/Visuals/VisionTag (3)/Plane,True,0,Transform;MeshFilter;MeshRenderer,2264;5252;3862,True
level74,982,2687,Cylinder (8),MovingGate Blue/Base/Visuals/Cylinder (8),True,0,Transform;MeshFilter;MeshRenderer,2687;5687;4299,False
level74,983,2865,Cylinder (47),BigGate/Visuals/Cylinder (47),True,0,Transform;MeshFilter;MeshRenderer,2865;4733;4318,False
level74,984,2027,Cube (2),BigGate (1)/Visuals/Cube (2),True,0,Transform;MeshRenderer;MeshFilter,2027;3816;4830,False
level74,985,3133,Cube (4),BigGate (1)/Physics/Cube (4),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,3133;5489;3829;5896,False
level74,986,2276,Box198,Champs/Stadium/stadium2/Box198,True,0,Transform;MeshFilter;MeshRenderer,2276;5670;4372,False
level74,987,2111,Cylinder (10),CenterGoal Blue/Visuals/Cylinder (10),True,0,Transform;MeshFilter;MeshRenderer,2111;5120;4193,True
level74,988,1874,Box159,Champs/Stadium/stadium2/Box159,True,0,Transform;MeshFilter;MeshRenderer,1874;4985;3660,False
level74,989,2656,Cube (44),CenterGoal Red/Visuals/Cube (44),True,0,Transform;MeshRenderer;MeshFilter,2656;4290;5291,True
level74,990,2846,Cube (27),PlayerStations (2)/Visuals/Cube (27),True,0,Transform;MeshFilter;MeshRenderer,2846;4792;3614,False
level74,991,2845,Cube (27),PlayerStations (3)/Visuals/Cube (27),True,0,Transform;MeshFilter;MeshRenderer,2845;4793;3615,False
level74,992,2086,RlightUnlit (6),CenterGoal Blue/Visuals/Lights/Unlit/RlightUnlit (6),True,0,Transform;MeshRenderer;MeshFilter,2086;4136;4827,True
level74,993,2456,Box164,Champs/Stadium/stadium2/Box164,True,0,Transform;MeshFilter;MeshRenderer,2456;5613;4270,False
level74,994,2082,Cylinder (13),BigGate/Visuals/Cylinder (13),True,0,Transform;MeshFilter;MeshRenderer,2082;5633;3462,False
level74,995,2517,Cylinder (6),CenterGoal Blue/Visuals/Cylinder (6),True,0,Transform;MeshFilter;MeshRenderer,2517;4647;3968,True
level74,996,2913,Cylinder (5),PlayerStations (2)/Visuals/HandleBar (3)/Cylinder (5),True,0,Transform;MeshFilter;MeshRenderer,2913;5362;3465,False
level74,997,2914,Cylinder (5),PlayerStations (3)/Visuals/HandleBar (3)/Cylinder (5),True,0,Transform;MeshFilter;MeshRenderer,2914;5363;3466,False
level74,998,1941,Plane (4),CenterGoal Red/Visuals/VisionTag (6)/Plane (4),True,0,Transform;MeshFilter;MeshRenderer,1941;4875;4370,True
level74,999,2454,Cube,CenterGoal Red/Visuals/Funnel/Cube,True,0,Transform;MeshRenderer;MeshFilter,2454;3732;5494,True
level74,1000,1912,Cylinder (39),MovingGate Blue/Base/Visuals/Cylinder (39),True,0,Transform;MeshFilter;MeshRenderer,1912;5134;3855,False
level74,1001,1832,Plane (1),MovingGate Blue/Arm/Visuals/VisionTag (3)/Plane (1),True,0,Transform;MeshFilter;MeshRenderer,1832;4972;3982,False
level74,1002,2280,bs_out (3),CenterGoal Blue/Physics/bs_out (3),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider;MonoBehaviour;Rigidbody,2280;5185;3698;5804;6082;5727,True
level74,1003,2694,RlightLit (3),CenterGoal Blue/Visuals/Lights/Lit/RlightLit (3),True,0,Transform;MeshRenderer;MeshFilter,2694;4356;5504,True
level74,1004,2943,Cylinder (38),BigGate (1)/Visuals/Cylinder (38),True,0,Transform;MeshFilter;MeshRenderer,2943;5081;3837,False
level74,1005,2217,Cylinder (12),MovingGate Red/Base/Visuals/Cylinder (12),True,0,Transform;MeshFilter;MeshRenderer,2217;4913;4307,False
level74,1006,2683,Cylinder (20),MovingGate Red/Base/Visuals/Cylinder (20),True,0,Transform;MeshFilter;MeshRenderer,2683;5516;4039,False
level74,1007,2137,Cube,HangBlue/Visuals/Cube,True,0,Transform;MeshRenderer;MeshFilter,2137;3801;4776,False
level74,1008,2513,Cylinder (28),BigGate (1)/Visuals/Cylinder (28),True,0,Transform;MeshFilter;MeshRenderer,2513;4911;3794,False
level74,1009,2665,Plane (4),HangRed/Visuals/VisionTag (1)/Plane (4),True,0,Transform;MeshFilter;MeshRenderer,2665;4839;4135,False
level74,1010,1873,Cube,MovingGate Red/Arm/Visuals/Cube,True,0,Transform;MeshRenderer;MeshFilter,1873;3980;4795,False
